16X long: 33.0806 lat: 97.3589 dist: 54.3786
NWL long: 27.635 lat: 97.3122 dist: 54.3922
ALI long: 27.7409 lat: 98.0269 dist: 54.4231
1XA1 long: 33.6478 lat: 97.8289 dist: 54.701
4XS9 long: 30.0961 lat: 98.1628 dist: 54.8175
3TX9 long: 32.5278 lat: 97.2808 dist: 54.8768
NOG long: 27.9011 lat: 98.0517 dist: 54.9263
05TS long: 33.1292 lat: 97.3586 dist: 54.9458
3TX2 long: 33.0806 lat: 97.3489 dist: 55.0711
TE36 long: 29.3919 lat: 97.1847 dist: 55.1807
92XS long: 26.4789 lat: 97.6872 dist: 55.2264
36XS long: 33.8778 lat: 97.7297 dist: 55.2668
1TE4 long: 29.4956 lat: 98.1578 dist: 55.2849
NGP long: 27.6927 lat: 97.2903 dist: 55.6146
2TX8 long: 33.3081 lat: 97.3797 dist: 55.6463
3TX8 long: 33.125 lat: 97.3461 dist: 55.758
84R long: 30.0283 lat: 97.1669 dist: 55.9929
TA01 long: 32.3419 lat: 97.2503 dist: 56.0207
14TX long: 30.2894 lat: 98.1739 dist: 56.05
AFW long: 32.9878 lat: 97.3189 dist: 56.2518
8TA3 long: 30.5169 lat: 98.1742 dist: 56.2817
XA32 long: 30.9114 lat: 97.1714 dist: 56.3888
XS05 long: 29.5989 lat: 98.1711 dist: 56.4612
TS47 long: 32.9683 lat: 98.0114 dist: 56.661
IKG long: 27.5509 lat: 98.0308 dist: 56.7482
2TE5 long: 29.695 lat: 97.1633 dist: 56.7961
8T6 long: 28.3628 lat: 98.1164 dist: 56.9687
3XA0 long: 32.3139 lat: 97.2311 dist: 57.5744
3TX3 long: 33.1194 lat: 97.3197 dist: 57.5818
TX78 long: 32.3292 lat: 97.2319 dist: 57.6173
XS56 long: 26.4487 lat: 97.7919 dist: 57.6337
MNZ long: 31.6658 lat: 98.1486 dist: 57.78
XS59 long: 28.2808 lat: 97.2114 dist: 57.956
45TE long: 33.1917 lat: 97.3253 dist: 57.9566
16TX long: 32.2639 lat: 98.1072 dist: 57.9654
TE58 long: 33.3064 lat: 97.3417 dist: 58.0896
XA68 long: 33.3917 lat: 97.3553 dist: 58.1695
8TS1 long: 32.5417 lat: 97.2419 dist: 58.4127
MWL long: 32.7817 lat: 98.0603 dist: 58.5849
1XA5 long: 30.135 lat: 97.1428 dist: 58.6281
62XS long: 32.0225 lat: 98.1336 dist: 58.6312
TE70 long: 33.1986 lat: 97.3169 dist: 58.6343
TE12 long: 29.3003 lat: 98.1836 dist: 58.7308
HRL long: 26.2285 lat: 97.6544 dist: 58.812
00TS long: 32.6075 lat: 97.2419 dist: 58.9677
T05 long: 26.5628 lat: 97.4378 dist: 59.0177
4XA4 long: 30.735 lat: 97.1433 dist: 59.0762
XS64 long: 26.249 lat: 97.565 dist: 59.3028
48TS long: 29.6678 lat: 98.1989 dist: 59.3632
7TX4 long: 32.9667 lat: 97.2753 dist: 59.4312
3T6 long: 33.1333 lat: 97.2967 dist: 59.4382
5TA3 long: 29.3586 lat: 97.1447 dist: 59.6254
XS63 long: 26.2287 lat: 97.5608 dist: 59.6735
XS74 long: 31.6083 lat: 97.1628 dist: 59.9339
11TE long: 32.3003 lat: 97.2044 dist: 59.9841
LZZ long: 31.1061 lat: 98.1958 dist: 60.1153
53XS long: 26.1484 lat: 97.5917 dist: 60.3598
2TS2 long: 26.1684 lat: 97.7336 dist: 60.3985
T85 long: 29.3131 lat: 97.1383 dist: 60.4543
TFP long: 27.9131 lat: 97.2114 dist: 60.6495
TX33 long: 33.3417 lat: 97.3086 dist: 60.7773
6XS2 long: 32.3461 lat: 97.1992 dist: 60.8108
XA00 long: 33.1472 lat: 97.2803 dist: 60.8333
TE17 long: 31.4392 lat: 97.1469 dist: 60.8393
0TS1 long: 33.0986 lat: 97.2725 dist: 60.9527
XA72 long: 33.2769 lat: 97.2894 dist: 61.4826
6TX8 long: 32.5558 lat: 97.2064 dist: 61.7381
XS49 long: 29.4903 lat: 97.1219 dist: 61.7725
TS74 long: 33.3625 lat: 97.2944 dist: 62.0223
06TA long: 30.9086 lat: 97.1169 dist: 62.344
TA75 long: 30.3917 lat: 97.1083 dist: 62.5218
59TS long: 28.1431 lat: 98.1583 dist: 62.7169
4TX2 long: 32.9667 lat: 97.2336 dist: 62.8603
TA83 long: 32.5397 lat: 97.1922 dist: 62.9203
XA51 long: 31.4183 lat: 97.1258 dist: 62.995
9TS6 long: 32.3789 lat: 97.1783 dist: 63.0336
82XS long: 29.1028 lat: 98.2167 dist: 63.0594
7TS4 long: 33.1831 lat: 97.2544 dist: 63.2183
F32 long: 34.2492 lat: 97.4739 dist: 63.2711
T87 long: 33.3422 lat: 97.27 dist: 63.6161
4TX4 long: 32.6278 lat: 97.1919 dist: 63.635
XA48 long: 33.6417 lat: 97.315 dist: 63.6747
XS24 long: 29.8297 lat: 97.0992 dist: 63.6834
3TX5 long: 29.3711 lat: 98.2317 dist: 63.7274
52F long: 33.0497 lat: 97.2322 dist: 63.7436
BMQ long: 30.7389 lat: 98.2386 dist: 63.7775
40TS long: 31.7725 lat: 97.1322 dist: 63.9246
69TE long: 30.9264 lat: 98.2364 dist: 63.9786
TX45 long: 31.7669 lat: 97.1294 dist: 64.1862
TX94 long: 33.4528 lat: 97.2767 dist: 64.2745
34TS long: 29.9158 lat: 98.2475 dist: 64.358
XA03 long: 33.4283 lat: 97.2719 dist: 64.3701
SEP long: 32.2153 lat: 98.1778 dist: 64.3962
TE39 long: 33.4431 lat: 97.2733 dist: 64.4221
5XS6 long: 26.1754 lat: 97.8753 dist: 64.5902
0TS7 long: 32.8333 lat: 98.1253 dist: 64.7076
4OK5 long: 34.55 lat: 97.6003 dist: 64.7983
86TE long: 32.6497 lat: 98.1472 dist: 65.002
